N-.1	N-.2	N-.3	N-.4	N-.5	N-.6	enrichment_term
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_HEART_DEVELOPMENT	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_HEART_DEVELOPMENT
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	0	0.292080480511564	0	0.439272443372525	0	0	GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_OF_NOTCH_RECEPTOR_TARGET	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_OF_NOTCH_RECEPTOR_TARGET
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING
GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	3.2025506423967e-07	5.32307114012326	0.406752235743763	0.18901417131574	0.982639747004135	0.673654627044763	GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY
GO_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	0	0.398485267677524	0	0	0.79315476646961	0	GO_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION
GO_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION
GO_POSITIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS
GO_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION	0	0	0	0.307516935037388	0	0	GO_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION
GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	0	0.118819611530074	0	1.23846956942557	0	0.470255019653688	GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY
GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	0.437257813988947	1.95490241873924	0.0602167653830861	0.0625584204174089	0.532624865289161	0.221439086680804	GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT
GO_POSITIVE_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE
GO_POSITIVE_REGULATION_OF_TRANSPORT	0.0221834623058472	5.97892143423224	0.315738268784979	0.238907393997147	1.13605321572658	0.170192119795506	GO_POSITIVE_REGULATION_OF_TRANSPORT
GO_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	0.340929161810172	0.336777257850512	0	0.198645736513768	0	0.434903073893838	GO_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY
GO_POSITIVE_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS
GO_POSITIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS
GO_POSITIVE_REGULATION_OF_TRIGLYCERIDE_LIPASE_ACTIVITY	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_TRIGLYCERIDE_LIPASE_ACTIVITY
GO_POSITIVE_REGULATION_OF_TROPHOBLAST_CELL_MIGRATION	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_TROPHOBLAST_CELL_MIGRATION
GO_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_BIOSYNTHETIC_PROCESS	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_BIOSYNTHETIC_PROCESS
GO_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY
GO_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SECRETION	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SECRETION
GO_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	0.0854956584398246	2.92668944549455	0.171761582220928	0.175916824169126	0.929872430149418	0	GO_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION
GO_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE
GO_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	0.401346594289321	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY
GO_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	0.723168203006876	0.430274259958981	0.0602167653830861	0.0625584204174089	0.17744801011776	0.221439086680804	GO_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION
GO_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	0.317102771137706	0.873140754576696	0	0	1.68510653473348	0.758206063213093	GO_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN
GO_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	0	1.40385025336557	0.306050053827139	0.092501851764997	0	0.275999742911546	GO_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
GO_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY
GO_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	0	0.292080480511564	0	0	0	0	GO_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY
GO_POSITIVE_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS
GO_POSITIVE_REGULATION_OF_URINE_VOLUME	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_URINE_VOLUME
GO_POSITIVE_REGULATION_OF_UTERINE_SMOOTH_MUSCLE_CONTRACTION	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_UTERINE_SMOOTH_MUSCLE_CONTRACTION
GO_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION	0.937862091388954	1.71797949027165	0	0	0.721298075397885	0	GO_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION
GO_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS
GO_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION
GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION
GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION
GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY
GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY
GO_POSITIVE_REGULATION_OF_VASCULAR_PERMEABILITY	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_VASCULAR_PERMEABILITY
GO_POSITIVE_REGULATION_OF_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION
GO_POSITIVE_REGULATION_OF_VASCULAR_SMOOTH_MUSCLE_CELL_PROLIFERATION	0	0.820046157925885	0.433265227318321	0	1.62306999388211	0	GO_POSITIVE_REGULATION_OF_VASCULAR_SMOOTH_MUSCLE_CELL_PROLIFERATION
GO_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	0.49492401190202	2.12690444666301	0.0694605505353118	0.952633553498044	1.09944366018564	0.239501378692353	GO_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT
GO_POSITIVE_REGULATION_OF_VASCULOGENESIS	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_VASCULOGENESIS
GO_POSITIVE_REGULATION_OF_VASOCONSTRICTION	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_VASOCONSTRICTION
GO_POSITIVE_REGULATION_OF_VESICLE_FUSION	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_VESICLE_FUSION
GO_POSITIVE_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL
GO_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	0	0.353050849647066	0	0	0	0	GO_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION
GO_POSITIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	0.0420574773083078	1.08535880998976	0	0.107046171222089	0.249689671380636	0	GO_POSITIVE_REGULATION_OF_VIRAL_LIFE_CYCLE
GO_POSITIVE_REGULATION_OF_VIRAL_PROCESS	0.00611675876803726	0.9100137915019	0	0.299501650342404	0.111884366083029	0.457327058349275	GO_POSITIVE_REGULATION_OF_VIRAL_PROCESS
GO_POSITIVE_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL	0	1.8268945578867	0	0.524459945914035	0.755429678883022	0	GO_POSITIVE_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL
GO_POSITIVE_REGULATION_OF_VIRAL_TRANSCRIPTION	0	0.0751627213753241	0	0.498188395324097	0	0.384566451964056	GO_POSITIVE_REGULATION_OF_VIRAL_TRANSCRIPTION
GO_POSITIVE_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY
GO_POSITIVE_REGULATION_OF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY
GO_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	0.00384938069668954	0.500775979358591	0.451547142218582	0.243415255709867	0	0.125918352673372	GO_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY
GO_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY	0	0	0	0	0	0	GO_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY
GO_POSITIVE_REGULATION_OF_WOUND_HEALING	0.238946778882583	1.30734627034692	0.368473745102368	0.374170773487695	0	0	GO_POSITIVE_REGULATION_OF_WOUND_HEALING
GO_POSITIVE_T_CELL_SELECTION	0.196201115832528	0.194051933131016	0	0.322481483864502	1.33267299377062	0	GO_POSITIVE_T_CELL_SELECTION
GO_POSITIVE_THYMIC_T_CELL_SELECTION	0	0	0	0	0	0	GO_POSITIVE_THYMIC_T_CELL_SELECTION
GO_POST_ANAL_TAIL_MORPHOGENESIS	0	0	0	0	0	0	GO_POST_ANAL_TAIL_MORPHOGENESIS
GO_POST_EMBRYONIC_ANIMAL_MORPHOGENESIS	0	0	0	0	0	0	GO_POST_EMBRYONIC_ANIMAL_MORPHOGENESIS
GO_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT	0	0	0	0	0	0	GO_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT
GO_POST_EMBRYONIC_ANIMAL_ORGAN_MORPHOGENESIS	0	0	0	0	0	0	GO_POST_EMBRYONIC_ANIMAL_ORGAN_MORPHOGENESIS
GO_POST_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	0	0	0	0	0	0	GO_POST_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT
GO_POST_EMBRYONIC_DEVELOPMENT	0.501470802878407	0.0602161254637921	0	0.43861970560273	1.49755333602962	0.350358686065797	GO_POST_EMBRYONIC_DEVELOPMENT
GO_POST_EMBRYONIC_EYE_MORPHOGENESIS	0	0	0	0	0	0	GO_POST_EMBRYONIC_EYE_MORPHOGENESIS
GO_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT	0.0405439400017015	0.245962952550411	0	0.0336823455579454	0.121375249189213	0	GO_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT
GO_POST_MRNA_RELEASE_SPLICEOSOMAL_COMPLEX	0	0	0	0	0	0	GO_POST_MRNA_RELEASE_SPLICEOSOMAL_COMPLEX
GO_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.0990713882018766	0.0491296207030438	0.433970924754859	0.030931665510919	0.0819488227239137	0.126136367324844	GO_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
GO_POSTREPLICATION_REPAIR	0	0.292913565039331	0	0	0	0	GO_POSTREPLICATION_REPAIR
GO_POSTSYNAPSE	0.0472177853269899	1.80150923475901	0.171536493054756	0.303123167959909	3.00691899580114	0.225675922922156	GO_POSTSYNAPSE
GO_POSTSYNAPSE_ASSEMBLY	0	0	0	0	0	0	GO_POSTSYNAPSE_ASSEMBLY
GO_POSTSYNAPSE_ORGANIZATION	0.346540567445419	1.44043066757501	0.315358427392885	0	0.232614707090785	0.28180488328027	GO_POSTSYNAPSE_ORGANIZATION
GO_POSTSYNAPTIC_ACTIN_CYTOSKELETON	0	0	0	0	0	0	GO_POSTSYNAPTIC_ACTIN_CYTOSKELETON
GO_POSTSYNAPTIC_ACTIN_CYTOSKELETON_ORGANIZATION	0	0	0	0	0	0	GO_POSTSYNAPTIC_ACTIN_CYTOSKELETON_ORGANIZATION
GO_POSTSYNAPTIC_CYTOSKELETON	0	0	0	0	0	0	GO_POSTSYNAPTIC_CYTOSKELETON
GO_POSTSYNAPTIC_CYTOSKELETON_ORGANIZATION	0	0	0	0	0	0	GO_POSTSYNAPTIC_CYTOSKELETON_ORGANIZATION
GO_POSTSYNAPTIC_CYTOSOL	0.317102771137706	0	0.458864523412642	0	0	0	GO_POSTSYNAPTIC_CYTOSOL
GO_POSTSYNAPTIC_DENSITY_ASSEMBLY	0	0	0	0	0	0	GO_POSTSYNAPTIC_DENSITY_ASSEMBLY
GO_POSTSYNAPTIC_DENSITY_INTRACELLULAR_COMPONENT	0	0	0	0	0	0	GO_POSTSYNAPTIC_DENSITY_INTRACELLULAR_COMPONENT
GO_POSTSYNAPTIC_DENSITY_MEMBRANE	0	0.367160253589075	0	0	0	0.824594974163975	GO_POSTSYNAPTIC_DENSITY_MEMBRANE
GO_POSTSYNAPTIC_DENSITY_PROTEIN_95_CLUSTERING	0	0	0	0	0	0	GO_POSTSYNAPTIC_DENSITY_PROTEIN_95_CLUSTERING
GO_POSTSYNAPTIC_ENDOCYTIC_ZONE	0	0	0	0	0	0	GO_POSTSYNAPTIC_ENDOCYTIC_ZONE
GO_POSTSYNAPTIC_ENDOSOME	0	0	0	0	0	0	GO_POSTSYNAPTIC_ENDOSOME
GO_POSTSYNAPTIC_MEMBRANE	0.278906805402938	0.519045257247724	0.263930298528519	0.0773076369578877	0.202710213815929	0.24924675869032	GO_POSTSYNAPTIC_MEMBRANE
GO_POSTSYNAPTIC_MEMBRANE_ASSEMBLY	0	0	0	0	0	0	GO_POSTSYNAPTIC_MEMBRANE_ASSEMBLY
GO_POSTSYNAPTIC_MEMBRANE_ORGANIZATION	0	0	0	0	0	0	GO_POSTSYNAPTIC_MEMBRANE_ORGANIZATION
GO_POSTSYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION	0	0	0	0	0	0	GO_POSTSYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION
GO_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	0	0	0	0	0	0	GO_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY
GO_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	0	0	0	0	0	0	GO_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION
GO_POSTSYNAPTIC_RECYCLING_ENDOSOME	0	0	0	0	0	0	GO_POSTSYNAPTIC_RECYCLING_ENDOSOME
GO_POSTSYNAPTIC_SIGNAL_TRANSDUCTION	0	0	0	0	0	0	GO_POSTSYNAPTIC_SIGNAL_TRANSDUCTION
GO_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	0	0	0	0	0	0	GO_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY
GO_POSTSYNAPTIC_SPECIALIZATION_INTRACELLULAR_COMPONENT	0	0	0	0	0	0	GO_POSTSYNAPTIC_SPECIALIZATION_INTRACELLULAR_COMPONENT
GO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	0	0.314470963656187	0	0	0	0.758206063213093	GO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE
GO_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION	0	0	0	0	0	0	GO_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION
GO_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	0.0117682297347502	0.122320266500473	0.4479108503311	0.00110321477560436	0.0294077636029423	0.246253109957684	GO_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION
GO_POSTTRANSLATIONAL_PROTEIN_TARGETING_TO_ENDOPLASMIC_RETICULUM_MEMBRANE	0	0.398485267677524	0	0.559263488991656	0.79315476646961	0	GO_POSTTRANSLATIONAL_PROTEIN_TARGETING_TO_ENDOPLASMIC_RETICULUM_MEMBRANE
GO_POSTTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_TRANSLOCATION	0	0	0	0	0	0	GO_POSTTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_TRANSLOCATION
GO_POTASSIUM_CHANNEL_ACTIVITY	0	0	0	0	0	0	GO_POTASSIUM_CHANNEL_ACTIVITY
GO_POTASSIUM_CHANNEL_COMPLEX	0	0	0	0	0	0	GO_POTASSIUM_CHANNEL_COMPLEX
GO_POTASSIUM_CHANNEL_INHIBITOR_ACTIVITY	0	0	0	0	0	0	GO_POTASSIUM_CHANNEL_INHIBITOR_ACTIVITY
GO_POTASSIUM_CHANNEL_REGULATOR_ACTIVITY	0.777438082622183	0.77168452712693	0.409849568006512	0	0.635295089597173	0	GO_POTASSIUM_CHANNEL_REGULATOR_ACTIVITY
GO_POTASSIUM_CHLORIDE_SYMPORTER_ACTIVITY	0	0	0	0	0	0	GO_POTASSIUM_CHLORIDE_SYMPORTER_ACTIVITY
GO_POTASSIUM_ION_ANTIPORTER_ACTIVITY	0	0	0	0	0	0	GO_POTASSIUM_ION_ANTIPORTER_ACTIVITY
GO_POTASSIUM_ION_BINDING	0	0	0	0	0	0	GO_POTASSIUM_ION_BINDING
GO_POTASSIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	0	0	0	0	0	0	GO_POTASSIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE
GO_POTASSIUM_ION_HOMEOSTASIS	0	0	0	0	0	0	GO_POTASSIUM_ION_HOMEOSTASIS
GO_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	0	0	0	0	0	0	GO_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE
GO_POTASSIUM_ION_LEAK_CHANNEL_ACTIVITY	0	0	0	0	0	0	GO_POTASSIUM_ION_LEAK_CHANNEL_ACTIVITY
GO_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.238946778882583	0	0	0.374170773487695	0	0	GO_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GO_POTASSIUM_ION_TRANSPORT	0.216724797431994	1.29339661101621	0.13034202097845	0.133964268594132	0	0	GO_POTASSIUM_ION_TRANSPORT
GO_POTASSIUM_TRANSPORTING_ATPASE_ACTIVITY	0	0	0	0	0	0	GO_POTASSIUM_TRANSPORTING_ATPASE_ACTIVITY
GO_PRC1_COMPLEX	0	0	0	0.524459945914035	0	0	GO_PRC1_COMPLEX
GO_PRE_B_CELL_DIFFERENTIATION	0	0	0	0	0	0	GO_PRE_B_CELL_DIFFERENTIATION
GO_PRE_MIRNA_BINDING	0	0	0	0	0	0	GO_PRE_MIRNA_BINDING
GO_PRE_MIRNA_PROCESSING	0.369943532104807	0	0	0	0	0	GO_PRE_MIRNA_PROCESSING
GO_PRE_MRNA_3_SPLICE_SITE_BINDING	0	0	0	0	0	0	GO_PRE_MRNA_3_SPLICE_SITE_BINDING
GO_PRE_MRNA_5_SPLICE_SITE_BINDING	0	0	0	0	0	0	GO_PRE_MRNA_5_SPLICE_SITE_BINDING
GO_PRE_MRNA_BINDING	0	0	0	0	0	0.51055435713071	GO_PRE_MRNA_BINDING
GO_PRE_MRNA_INTRONIC_BINDING	0	0	0	0	0	0	GO_PRE_MRNA_INTRONIC_BINDING
GO_PRE_SNORNP_COMPLEX	0	0	0	0	0	0	GO_PRE_SNORNP_COMPLEX
GO_PREASSEMBLY_OF_GPI_ANCHOR_IN_ER_MEMBRANE	0	0	0	0	0	0	GO_PREASSEMBLY_OF_GPI_ANCHOR_IN_ER_MEMBRANE
GO_PRECATALYTIC_SPLICEOSOME	0	0	0	0	0	0.885174206199209	GO_PRECATALYTIC_SPLICEOSOME
GO_PREFOLDIN_COMPLEX	0	0	0	0	0	0	GO_PREFOLDIN_COMPLEX
GO_PRENYLATION	0	0	0	0	0	0	GO_PRENYLATION
GO_PRENYLTRANSFERASE_ACTIVITY	0	0	0	0	0	0	GO_PRENYLTRANSFERASE_ACTIVITY
GO_PREPULSE_INHIBITION	0	0	0	0	0	0	GO_PREPULSE_INHIBITION
GO_PRERIBOSOME	0	0	3.61329803286694	0	0.162718252674211	0	GO_PRERIBOSOME
GO_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR	0	0	7.02368012172551	0	0.528321942314683	0	GO_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR
GO_PRERIBOSOME_SMALL_SUBUNIT_PRECURSOR	0	0	1.13522801169707	0	0	0	GO_PRERIBOSOME_SMALL_SUBUNIT_PRECURSOR
GO_PRESPLICEOSOME	0	0	0	0	0	0	GO_PRESPLICEOSOME
GO_PRESYNAPSE	0.137286395925319	0.489354569139991	0.0111776574816504	0.352747054024268	0.47519483980858	0.349123146284236	GO_PRESYNAPSE
GO_PRESYNAPSE_ORGANIZATION	0	0	0	0	0	0	GO_PRESYNAPSE_ORGANIZATION
GO_PRESYNAPTIC_ACTIVE_ZONE	0.692244544508908	0.236599675697216	0	1.00050963015683	1.46326154247421	0.653934648072987	GO_PRESYNAPTIC_ACTIVE_ZONE
GO_PRESYNAPTIC_ACTIVE_ZONE_CYTOPLASMIC_COMPONENT	0	0	0	0	0	0	GO_PRESYNAPTIC_ACTIVE_ZONE_CYTOPLASMIC_COMPONENT
GO_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE	0.401346594289321	0.398485267677524	0	0.559263488991656	1.9092164638427	0.862895614868336	GO_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE
GO_PRESYNAPTIC_ACTIVE_ZONE_ORGANIZATION	0	0	0	0	0	0	GO_PRESYNAPTIC_ACTIVE_ZONE_ORGANIZATION
GO_PRESYNAPTIC_CYTOSKELETON	0	0	0	0	0	0	GO_PRESYNAPTIC_CYTOSKELETON
GO_PRESYNAPTIC_CYTOSOL	0	0	0	0	0	0	GO_PRESYNAPTIC_CYTOSOL
GO_PRESYNAPTIC_DENSE_CORE_VESICLE_EXOCYTOSIS	0	0	0	0	0	0	GO_PRESYNAPTIC_DENSE_CORE_VESICLE_EXOCYTOSIS
GO_PRESYNAPTIC_ENDOCYTIC_ZONE	0	0	0	0	0	0	GO_PRESYNAPTIC_ENDOCYTIC_ZONE
GO_PRESYNAPTIC_ENDOCYTOSIS	0.15291720077058	1.53830389456846	0	0	0	0.525295340433404	GO_PRESYNAPTIC_ENDOCYTOSIS
GO_PRESYNAPTIC_MEMBRANE	0.310738725805889	0.0890086221992728	0	0.549720384210342	0.951433334039808	1.07817373674059	GO_PRESYNAPTIC_MEMBRANE
GO_PRESYNAPTIC_MEMBRANE_ASSEMBLY	0	0	0	0	0	0	GO_PRESYNAPTIC_MEMBRANE_ASSEMBLY
GO_PRESYNAPTIC_MEMBRANE_ORGANIZATION	0	0	0	0	0	0	GO_PRESYNAPTIC_MEMBRANE_ORGANIZATION
